                PID              AREA_1           PERIMETER ZONING 
 992370.00000000000           599.03625           121.66893 R2S    
 706952.00000000000           599.02375           100.03802 R2S    
 857441.00000000000           598.69375           110.03241 R1S    
 339218.00000000000           598.63000            98.13960 R3     
 936419.00000000000           598.39500           101.08375 DMU    
1017029.00000000000           598.30125           116.30175 R2     
 746305.00000000000           597.69000           100.35434 R2S    
 344028.00000000000           597.46375           128.69442 DMU    
 353987.00000000000           597.39000           106.17705 R1S    
 361857.00000000000           597.36000           105.70572 R2     
 570333.00000000000           597.25375           102.58164 R2     
 707000.00000000000           596.74250            99.99532 R2S    
 800201.00000000000           596.56625            99.08610 R2S    
 372011.00000000000           595.83500           125.16828 R2     
 378513.00000000000           595.83000            98.04081 R2     
 706911.00000000000           595.76375           100.03852 R2S    
 347492.00000000000           595.25500           109.08821 R2     
 419739.00000000000           595.05750           100.57185 R1L    
 360347.00000000000           594.74500           117.08103 R2     
 362954.00000000000           594.55875           110.55159 R2     
 373308.00000000000           594.18375            95.90621 R2     
 437202.00000000000           594.18125           100.26637 R1L    
 441477.00000000000           594.17750           100.08768 R1L    
 747048.00000000000           593.98875            99.68725 R2S    
 798306.00000000000           593.79500           101.32830 R1L    
 356923.00000000000           593.73750           112.04823 R3     
 360883.00000000000           592.73750           102.43048 MUC    
 355560.00000000000           592.62000            97.55291 R2     
 706945.00000000000           592.21250            99.59101 R2S    
 363747.00000000000           592.12875            97.38734 R2     
 363176.00000000000           592.11750           109.61122 R2     
 363283.00000000000           591.82500           123.25383 R2     
 441378.00000000000           591.79500            99.21060 R1L    
 706960.00000000000           591.71500           100.93996 R2S    
 347690.00000000000           591.52500           102.04109 R1L    
 770982.00000000000           591.42375            99.51337 R2S    
 347450.00000000000           591.38000           131.54205 R2     
 335489.00000000000           591.36875            98.92786 R3     
 335091.00000000000           591.31875           130.34283 DMU    
 365569.00000000000           591.19500           106.29589 R2     
 354597.00000000000           591.16500           101.43394 R1S    
 345504.00000000000           591.14500           104.28523 R2     
 336032.00000000000           589.86875            97.25724 R3     
 360388.00000000000           589.68625           106.87006 R2     
 927012.00000000000           589.59250           124.50168 R2S    
 355263.00000000000           589.31875           108.54561 R1S    
 570317.00000000000           589.15875           101.31439 R2     
 345678.00000000000           589.02250           108.24970 R3     
 340687.00000000000           588.80500           131.23963 R4     
 441436.00000000000           588.78000            99.24423 R1L    
 441535.00000000000           588.66375            99.71276 R1L    
 365296.00000000000           588.56750           103.96243 R2     
 419465.00000000000           588.54000           100.96332 R1L    
 355222.00000000000           588.44000           107.86346 I      
 597492.00000000000           588.26375           109.19123 R1L    
 364752.00000000000           587.93500           111.16817 R2     
 357335.00000000000           587.76625           110.06387 R3     
 611145.00000000000           587.74625           117.33013 R1S    
 338954.00000000000           587.72000            97.04154 R3     
 338103.00000000000           587.17125            97.10337 R3     
 355149.00000000000           586.95500            99.87154 R1S    
 344374.00000000000           586.89625           104.02639 DMU    
 369553.00000000000           586.78000            98.00705 R2     
 441790.00000000000           586.62125            99.32271 R1L    
 825935.00000000000           586.47250            97.60451 CDA    
 396267.00000000000           585.73875            99.76653 R1S    
 341982.00000000000           585.30000           106.56455 R3     
 352294.00000000000           585.17250            96.49924 R1S    
 589705.00000000000           585.16500            99.49844 R2     
 731091.00000000000           585.14375            99.11707 R2S    
 361709.00000000000           585.10000            97.11709 DMU    
 555862.00000000000           584.93625           112.43511 R1S    
 441410.00000000000           584.92500            99.57387 R1L    
 360735.00000000000           584.91875            96.81963 R2     
 355644.00000000000           584.87125            99.39328 R2     
1005784.00000000000           584.51125           107.48730 R2S    
 341792.00000000000           584.47000           110.01399 C1     
 816884.00000000000           584.00750           119.97905 R2     
 570325.00000000000           583.90750           101.33492 R2     
 900233.00000000000           583.86125           108.62899 R3     
 746156.00000000000           583.72625            99.72704 R2     
 452680.00000000000           583.36000           121.50210 R2     
 617282.00000000000           583.25250           101.67795 R1L    
 370924.00000000000           583.23250           106.29587 R2     
 597195.00000000000           583.10125           102.32389 R2     
 335190.00000000000           583.07875           103.21892 CDA    
 349019.00000000000           582.86500            99.70395 R1L    
 365304.00000000000           582.80000           105.76961 R2     
 274159.00000000000           582.67875           116.47279 MUC    
 345371.00000000000           582.52000           114.37294 R3     
 366534.00000000000           581.98625           104.99482 R1L    
 441774.00000000000           581.91125            98.92434 R1L    
 357319.00000000000           581.78875           104.37090 R3     
 353755.00000000000           581.55250           100.68334 R1S    
 419374.00000000000           581.51625            98.70387 R1L    
 341453.00000000000           581.46250            98.67958 MUC    
 355578.00000000000           581.09875            96.62874 R2     
 346650.00000000000           580.49500            98.74666 MUC    
 840702.00000000000           580.17250           105.42726 R2     
 368795.00000000000           580.07000           100.88642 MUC    
 388264.00000000000           580.06500            97.25276 M1     
 277954.00000000000           579.74875            96.33240 R1S    
 706754.00000000000           579.27750           101.67829 R2     
 346544.00000000000           579.26250           112.10820 MUC    
 945584.00000000000           579.26250           110.17601 R2     
 441816.00000000000           579.16125            98.97526 R1L    
 275396.00000000000           579.14750            99.92642 R2     
 274860.00000000000           579.14125           120.76859 R1S    
 570176.00000000000           578.83375           101.79394 R2     
 336925.00000000000           578.56750            96.25939 CDA    
 356931.00000000000           578.50000           109.53347 R3     
 370387.00000000000           578.47875           103.51826 R2     
 355438.00000000000           578.10375            99.04660 R1S    
 355339.00000000000           577.44250           100.46421 R1S    
 354688.00000000000           577.31875           128.03741 R1S    
1007897.00000000000           577.22875           127.50431 R2     
 946954.00000000000           577.13125           105.05543 R2     
 681064.00000000000           577.04375           112.02379 R1S    
 344606.00000000000           576.60625           100.80469 R3     
 441428.00000000000           576.52625            98.83323 R1L    
 441501.00000000000           576.47750            98.92611 R1L    
 276725.00000000000           576.04625            96.67862 R2     
 770990.00000000000           576.02500            98.44311 R2S    
1000181.00000000000           575.99750           102.95118 R2S    
 441444.00000000000           575.76375            98.31278 R1L    
 354092.00000000000           575.37250            99.58926 R1S    
 364216.00000000000           574.81625           109.28248 R3     
 441873.00000000000           574.62875            99.70171 R1L    
 363424.00000000000           574.58625            98.60757 R2     
 145771.00000000000           574.38500           115.69713 R1L    
 895375.00000000000           574.06125           117.19526 R2S    
 343814.00000000000           573.98625           108.28369 I      
 340919.00000000000           573.86250           106.20086 R3     
 351163.00000000000           573.74375            98.38821 R2     
 358952.00000000000           573.68625            99.27718 DMU    
 441519.00000000000           573.32250            98.93102 R1L    
 388363.00000000000           573.03000            92.38108 R1L    
 386466.00000000000           572.82000            97.09076 R2     
 363614.00000000000           572.57125           107.04274 R2     
 354365.00000000000           572.43000           108.37339 R3     
 396291.00000000000           572.24250            97.29994 R1L    
 419481.00000000000           572.18000            99.22253 R1L    
 441493.00000000000           572.17375            98.48245 R1L    
 441568.00000000000           571.98000            98.43209 R1L    
 355248.00000000000           571.81125           107.31081 R1S    
 369587.00000000000           571.80500            96.91335 R2     
 441550.00000000000           571.70000            98.37625 R1L    
1010057.00000000000           571.67125           107.43460 R2     
 348276.00000000000           571.65000           101.83047 R2     
 355131.00000000000           571.59000            99.09068 R1S    
 419408.00000000000           571.15500            97.28997 R1L    
 355453.00000000000           570.93000            98.58760 R1S    
 278960.00000000000           570.75125           152.63275 MUC    
 569517.00000000000           570.53375           106.84388 R1S    
 571356.00000000000           570.50000            96.54697 R2     
 441584.00000000000           570.28750            98.23173 R1L    
 346288.00000000000           570.27000            99.65511 DMU    
 347427.00000000000           570.24000           102.00587 R2     
 691121.00000000000           569.97750            98.51401 R2     
 570804.00000000000           569.86250           100.63893 R2     
 362574.00000000000           569.70750            95.55395 R2     
 342402.00000000000           569.60625           107.31387 DMU    
 341198.00000000000           569.51750           124.39434 R3     
 441592.00000000000           569.38625            98.18380 R1L    
 568519.00000000000           569.36250           106.18738 R1S    
 441857.00000000000           568.93625            99.27154 R1L    
 363275.00000000000           568.75125           122.28590 R2     
 362301.00000000000           568.70125            95.68357 R2     
 368787.00000000000           568.33125            99.98773 MUC    
 584870.00000000000           568.32250            98.22726 R2     
 441782.00000000000           568.21125            98.11467 R1L    
 355552.00000000000           568.17125            95.28107 R2     
 274233.00000000000           568.14250           116.81261 MUC    
 355768.00000000000           568.09000           100.00651 R1S    
 361865.00000000000           568.00000           104.68975 R2     
 360446.00000000000           567.91625           106.98054 R3     
 721498.00000000000           567.76250            98.11031 R2     
 343186.00000000000           567.64875           100.47191 R3     
 364588.00000000000           567.39000           105.94014 R2     
1000991.00000000000           567.33375           109.73097 R2S    
 336859.00000000000           567.32250            95.34729 R3     
 419390.00000000000           567.14500            97.24839 R1L    
 725952.00000000000           566.83000            95.36572 R1S    
 441543.00000000000           566.69375            97.85125 R1L    
 742767.00000000000           566.67500            98.29352 R2S    
 274290.00000000000           566.56250            97.85674 R2     
 365312.00000000000           566.49375            98.81814 R2     
 441865.00000000000           566.13125            98.34295 R1L    
 895730.00000000000           565.53125           113.18161 R3     
 800151.00000000000           565.40375            93.81780 R2S    
 338665.00000000000           565.11000           101.19934 R3     
 351890.00000000000           565.04250           104.61173 R3     
 368126.00000000000           564.87250            96.18396 MUC    
 355214.00000000000           564.66500           106.47536 R1S    
 274258.00000000000           564.61000            99.08060 MUC    
 364653.00000000000           564.49000           105.57671 R2     
 339549.00000000000           564.48125            95.54475 R3     
 355305.00000000000           564.35500            98.95423 R1S    
 441808.00000000000           564.32000            97.72784 R1L    
 274761.00000000000           564.25375            95.70192 R3     
 355354.00000000000           564.04875           107.26360 R1S    
 365460.00000000000           563.55750           102.91722 R2     
 371294.00000000000           562.76875            94.90672 R2     
 945790.00000000000           562.72250            95.11318 R2S    
 441485.00000000000           562.61250            97.74709 R1L    
1020817.00000000000           562.43375           123.17781 R2S    
 145375.00000000000           562.22875            93.94104 C2     
 371195.00000000000           562.00750            94.87902 R2     
 441451.00000000000           562.00375            97.50558 R1L    
 378794.00000000000           561.84000           114.72526 R1S    
 571323.00000000000           561.81375            95.98974 R2     
 361774.00000000000           561.37250           113.06636 R2     
 661280.00000000000           561.15250            95.78268 R2     
 364638.00000000000           560.35375           105.39622 R2     
 347005.00000000000           559.99375           125.76768 R2     
 344432.00000000000           559.87375           109.13077 DMU    
1021377.00000000000           559.55375           116.28834 R2     
 351411.00000000000           559.48750            99.52636 R2     
 371740.00000000000           559.43500           100.22513 MUC    
 342220.00000000000           559.42875            97.52430 DMU    
 352732.00000000000           559.34375           107.88809 R3     
1016872.00000000000           559.14625           115.97344 R2     
 362897.00000000000           559.07500           100.16611 R2     
 362475.00000000000           558.99625           102.78244 R2     
 340182.00000000000           558.70000           105.54310 DMU    
 586727.00000000000           558.57875           103.82309 R1L    
 773051.00000000000           558.49625            99.94952 R1S    
 339994.00000000000           558.24375           121.12998 R3     
 355008.00000000000           558.23250            95.80669 R1S    
 585661.00000000000           558.11250            97.41146 R2     
 441261.00000000000           558.05000            99.22754 R1L    
 913046.00000000000           557.91625           116.61141 R2     
 360024.00000000000           557.69625            98.43930 R2     
 369470.00000000000           557.60500            94.50333 R2     
 364521.00000000000           557.52250           104.14169 R2     
 441576.00000000000           557.16250            97.18960 R1L    
 346429.00000000000           557.08625           111.52396 R3     
 857441.00000000000           556.88500           100.32758 R1S    
 345082.00000000000           556.86875           111.07351 R3     
 419366.00000000000           556.84000            97.31952 R1L    
 360453.00000000000           556.79500           102.55805 R2     
 857441.00000000000           556.01125            97.82867 R1S    
 776674.00000000000           555.90875            99.88447 R2S    
 731125.00000000000           555.66000           102.49028 MUC    
 463539.00000000000           555.42375            95.21494 R1L    
 360289.00000000000           555.11875            94.64658 R2     
1013929.00000000000           554.78875           114.77071 R2     
1016880.00000000000           554.69625           115.42981 R2     
 360461.00000000000           554.64875           105.37747 R2     
 275305.00000000000           554.59375           142.30600 R3     
 905125.00000000000           554.51500           103.02718 R3     
 994384.00000000000           554.48625           107.04929 R2S    
 354209.00000000000           554.05250           101.59249 R1S    
 895243.00000000000           553.90875           179.94930 M1     
 368548.00000000000           553.68625            94.32502 R2     
 353169.00000000000           553.58000           100.18533 R1S    
 719435.00000000000           553.43125           102.42351 R2     
 378521.00000000000           553.36625            95.60560 R2     
1020122.00000000000           553.24500           123.89614 R2S    
 645879.00000000000           553.24250           107.51372 R3     
 348649.00000000000           552.87375            98.15549 R1L    
1019868.00000000000           552.47875           114.99244 R2     
 336867.00000000000           552.46125            94.14298 R3     
 346122.00000000000           552.38000            95.58156 DMU    
 773051.00000000000           552.36125            97.55513 R1S    
 355610.00000000000           551.84625           106.88874 R2     
 912576.00000000000           551.79000           117.59914 R2     
 773051.00000000000           551.78125            97.30987 R1S    
 352567.00000000000           551.74000           110.97359 R3     
 773051.00000000000           551.56875            97.35252 R1S    
 773051.00000000000           551.36875            97.30924 R1S    
 362194.00000000000           551.21000            97.04739 R2     
 369322.00000000000           551.18750            94.04254 R2     
 361493.00000000000           550.96000            99.00552 R3     
 351676.00000000000           550.88500           111.97500 R1S    
 340570.00000000000           550.60500           101.40692 DMU    
 396291.00000000000           550.24000           128.71315 R1L    
 354217.00000000000           549.99875            97.34923 R1S    
 364406.00000000000           549.85875            98.94358 R3     
 278325.00000000000           549.75125            93.74059 R1S    
 926832.00000000000           549.64250           116.95880 R2S    
 354480.00000000000           549.63000            98.24235 R1S    
 338640.00000000000           549.46750            94.75528 R3     
 354811.00000000000           549.22625           101.55136 R1S    
 347211.00000000000           549.08375            96.65809 R2     
 773051.00000000000           549.07625            96.99518 R1S    
 773051.00000000000           548.95500            96.99518 R1S    
 341024.00000000000           548.93500            93.93922 DMU    
 340455.00000000000           548.39375            95.77634 DMU    
 363531.00000000000           548.26500           100.02747 R2     
 773051.00000000000           548.16000            96.95375 R1S    
1016443.00000000000           547.95750            93.92080 R2S    
 368738.00000000000           547.79750            97.96438 R2     
 997387.00000000000           547.61250            93.89191 R2S    
 342568.00000000000           547.03500           120.67844 DMU    
 366369.00000000000           546.92375            99.93203 R2     
1006659.00000000000           546.41000            96.43269 R2S    
 694331.00000000000           546.07750           104.37651 R1L    
 923938.00000000000           546.01875           121.65450 MUC    
 339762.00000000000           545.96500            96.51955 R3     
 365080.00000000000           545.63250            97.98565 C1     
 358242.00000000000           544.98125            96.62441 R3     
 347120.00000000000           544.75125           111.93951 R3     
 361956.00000000000           544.74375            93.36040 R2     
 925438.00000000000           544.71000           115.88135 R2S    
 419382.00000000000           544.68875            95.97394 R1L    
 378539.00000000000           544.48375            94.42753 R2     
 857441.00000000000           544.21250            96.88078 R1S    
 365320.00000000000           544.20375           100.96498 R2     
1007004.00000000000           544.14000           113.57343 R2     
 274183.00000000000           543.75250           101.29157 MUC    
 338467.00000000000           542.84500            93.21365 R3     
 725952.00000000000           542.55750           117.39396 R1S    
 357368.00000000000           542.22625           101.70205 R3     
 347237.00000000000           541.83750            96.38205 R2     
 353540.00000000000           541.70250           120.83222 R3     
 342121.00000000000           541.35125           111.03661 DMU    
 365072.00000000000           541.14125            97.87826 C1     
 345793.00000000000           540.78375           102.10141 DMU    
 585992.00000000000           540.71000           107.92407 DMU    
 825927.00000000000           540.53750            96.35506 CDA    
 352930.00000000000           540.53000           102.42271 R3     
 274340.00000000000           540.25125           106.50583 R2     
 352740.00000000000           540.13500           103.63607 R3     
1011881.00000000000           539.87125            91.54610 R2S    
 274860.00000000000           539.86625           120.87875 R1S    
 368118.00000000000           539.76000            94.12543 R3     
 336743.00000000000           539.71375            93.36509 DMU    
 927038.00000000000           539.41750           115.11238 R2S    
 340026.00000000000           539.33750            98.62195 DMU    
 345090.00000000000           539.26625           110.38978 R3     
1022870.00000000000           538.94250           121.05818 R2S    
 346965.00000000000           538.75000            94.67788 R2     
1013226.00000000000           538.74625           113.19471 R2     
 373019.00000000000           538.01500           205.55858 R3     
 344242.00000000000           537.59500            96.49424 DMU    
 360859.00000000000           537.54750            99.80219 MUC    
 363572.00000000000           537.45375           111.00334 R2     
 347260.00000000000           536.82125            96.26124 R3     
 345546.00000000000           535.47500            94.66148 R3     
 278077.00000000000           535.35250            92.60822 R1S    
 355891.00000000000           534.99125            99.66736 R3     
 335141.00000000000           534.68375            93.69268 DMU    
 347419.00000000000           534.32875            99.44818 R2     
 279331.00000000000           534.14500           184.73606 M1     
 363523.00000000000           533.99750            99.37749 R2     
 357194.00000000000           533.03125           109.59603 R3     
 365270.00000000000           532.71875           102.64761 R2     
 351999.00000000000           532.55125           100.24543 R1S    
 681395.00000000000           532.44750           109.94916 R1S    
 368183.00000000000           532.31625            95.58770 R2     
 363762.00000000000           531.95750            97.52990 R2     
 352757.00000000000           531.79875           101.65839 R3     
 911222.00000000000           531.23500           116.99311 R2     
 340968.00000000000           530.20500            95.28952 R3     
 341693.00000000000           529.88125           160.42499 R3     
 370932.00000000000           529.69375           103.50470 R2     
 339853.00000000000           529.51000           114.33305 R3     
 345918.00000000000           529.31875            97.35894 R3     
 336529.00000000000           529.09500            93.21390 R3     
 336784.00000000000           529.02625            94.08364 DMU    
 274464.00000000000           528.86250            93.91783 MUC    
 941401.00000000000           528.80875           118.61245 R3     
 826065.00000000000           528.54750            92.74987 R3     
 341800.00000000000           528.54250           107.03649 C1     
 340943.00000000000           528.52250           168.85788 C1     
 388363.00000000000           528.52250           108.85755 R1L    
 357954.00000000000           528.47500            98.16334 R2     
 335166.00000000000           528.44750           132.18600 DMU    
 362178.00000000000           528.25500            91.95645 R2     
 396291.00000000000           528.15250            92.34347 R1L    
 348243.00000000000           527.82250           119.41575 R1S    
 355917.00000000000           527.55250            96.05320 DMU    
 394874.00000000000           526.87875           100.68353 MUC    
 362434.00000000000           526.56750            95.98191 R2     
 363648.00000000000           526.56125            95.69399 R2     
 362483.00000000000           526.43375           121.63415 R2     
 344002.00000000000           526.36750            96.47098 R3     
 909580.00000000000           525.96125           108.10148 CDA    
 362822.00000000000           525.71750            97.08337 R2     
 361949.00000000000           525.60375            91.74880 R2     
 364513.00000000000           525.34375           100.50228 R2     
 362186.00000000000           525.33000            91.77328 R2     
 365478.00000000000           524.61375           100.62098 R2     
 363853.00000000000           524.41125            95.96245 R2     
 624098.00000000000           524.34875            94.58875 R2     
 371799.00000000000           523.82500            97.95017 MUC    
 789941.00000000000           523.57875           103.57051 R2     
 364190.00000000000           523.42500           105.74414 R3     
 362848.00000000000           523.36250            96.05561 R2     
 676692.00000000000           523.19625           174.37908 MUC    
 363754.00000000000           522.97000            97.02997 R2     
 993188.00000000000           522.92250           109.04400 R2     
 337055.00000000000           522.71000            91.63873 R3     
 352559.00000000000           522.64875           109.63815 R3     
 371740.00000000000           522.48375            97.99888 MUC    
 362400.00000000000           522.45500            96.63984 R2     
 367730.00000000000           522.26000           103.64758 R2     
 360305.00000000000           521.71125            95.11841 R2     
 352575.00000000000           521.55000           109.42167 R3     
 343830.00000000000           521.36875           105.56419 I      
 362541.00000000000           521.32500            91.53292 R2     
 371518.00000000000           521.21375            97.92726 MUC    
      0.00000000000           521.13500           381.40083 U      
 352021.00000000000           520.81625           100.56076 R1S    
 364604.00000000000           520.40000           103.42939 R2     
 397455.00000000000           520.32750           101.50207 MUC    
 356832.00000000000           520.06875            99.39988 R2     
 341529.00000000000           519.97125            95.29405 R3     
 369314.00000000000           519.64000            91.80442 R2     
 922823.00000000000           519.02375           115.10737 MUC    
 353359.00000000000           518.59250            96.77897 R3     
 365098.00000000000           518.51750            95.24331 C1     
 349027.00000000000           518.36000            93.59966 R1L    
 343004.00000000000           518.10750            92.96450 DMU    
 363416.00000000000           517.73375           104.53884 R2     
 364141.00000000000           517.47625           100.60382 R3     
 360867.00000000000           516.78750           100.03247 MUC    
 397158.00000000000           516.63875           102.71772 R3     
 343277.00000000000           516.61250           121.30695 R3     
 363556.00000000000           516.31500            97.77933 I      
 343723.00000000000           515.97250           102.69543 DMU    
 371740.00000000000           515.87125            97.66271 MUC    
 352765.00000000000           515.66000           100.20942 R3     
 365296.00000000000           515.53500            95.58853 R2     
 365551.00000000000           515.44125           104.00852 R2     
 523597.00000000000           515.07500           130.01446 OS     
 364570.00000000000           515.03500           103.23791 R2     
 344424.00000000000           514.84000           101.07610 DMU    
 345025.00000000000           514.82625           128.87148 R3     
 348961.00000000000           514.60250            91.08424 R2     
 336586.00000000000           514.28500            94.44459 R3     
 363028.00000000000           514.24375            90.81758 R2     
 360297.00000000000           514.22750            93.89060 R2     
 365544.00000000000           514.05375           101.94689 R2     
 347229.00000000000           513.96125            94.45426 R2     
 427500.00000000000           513.93750            99.42558 R3     
 363432.00000000000           513.65125            92.60935 R2     
 361139.00000000000           513.61500            94.65758 R3     
 360040.00000000000           513.50000            95.47043 MUC    
 364620.00000000000           513.47375           103.03588 R2     
 357400.00000000000           513.42125           104.25523 R3     
 346858.00000000000           513.23625           106.43628 R3     
 773051.00000000000           513.15500            94.66752 R1S    
 345330.00000000000           513.03250           108.01542 R2     
 939728.00000000000           512.70000           111.59588 R2S    
 345660.00000000000           512.69250           114.06345 R3     
 346296.00000000000           512.68500            95.68992 DMU    
 368746.00000000000           512.55250            94.46622 R2     
1005065.00000000000           512.53500            95.08407 R2     
 363564.00000000000           512.48500            97.41515 R2     
 363994.00000000000           512.27125            92.28481 R3     
 352914.00000000000           512.19750            94.91544 R3     
 347153.00000000000           510.78000           115.03240 R3     
 356816.00000000000           510.76000           112.08509 OS     
 346494.00000000000           510.67000            99.17247 MUC    
 275099.00000000000           510.64875           114.87263 R2     
 335406.00000000000           510.57500            96.49059 OS     
 353946.00000000000           510.49000            96.08537 R1S    
 902957.00000000000           510.36250           108.24495 R2     
 690792.00000000000           510.22375            95.17345 R2     
 994905.00000000000           510.16625            92.54105 R2S    
 372508.00000000000           510.10375           121.53804 R2     
 364554.00000000000           510.08125           103.08305 R2     
 365775.00000000000           510.07250           100.61681 R2     
 354399.00000000000           509.99125           111.20557 R3     
 340117.00000000000           509.96250            94.28932 R3     
 343806.00000000000           509.83500           104.62780 I      
 364612.00000000000           509.62625           102.83823 R2     
 361238.00000000000           509.44250            97.40196 R3     
 355735.00000000000           509.19375            95.98558 R1S    
 343947.00000000000           508.79375            91.96892 R3     
 355859.00000000000           508.77000            91.92085 R1S    
 625087.00000000000           508.74625            98.36175 R3     
 362640.00000000000           508.63875            95.77046 R3     
 345538.00000000000           508.58250            97.60531 R3     
 790188.00000000000           508.51500            91.18171 MUC    
 711036.00000000000           508.40750           101.17536 MUC    
 353375.00000000000           508.37750            95.77361 R3     
 357970.00000000000           508.28625            96.77015 R2     
 355602.00000000000           508.27000            92.73088 R2     
 346957.00000000000           508.06750            92.40731 R2     
 346742.00000000000           507.90750            90.78117 R3     
 360073.00000000000           507.81500            95.57563 MUC    
 354373.00000000000           507.80375            98.49970 R3     
 352898.00000000000           507.67625            94.85125 R3     
 369223.00000000000           507.65875            92.84868 R2     
 364851.00000000000           507.34000            94.95439 R2     
 339911.00000000000           507.09750           107.42833 R3     
 920926.00000000000           507.09125            99.33987 R2     
 336990.00000000000           506.53625            90.34482 DMU    
 335927.00000000000           506.45000            90.76047 CDA    
 360180.00000000000           506.34250            92.85474 R2     
 365783.00000000000           506.21500           101.35287 R2     
 337808.00000000000           505.88875            95.04604 C1     
 363770.00000000000           505.64250            95.82664 R2     
 363291.00000000000           505.56750           119.85351 R2     
 371815.00000000000           505.37000            96.67769 MUC    
 857441.00000000000           505.36500            95.07081 R1S    
 365445.00000000000           505.35375           100.04568 R2     
 368324.00000000000           505.27000            91.03674 MUC    
 356014.00000000000           505.15500           118.29517 R3     
 338160.00000000000           505.02375            91.11862 DMU    
 348300.00000000000           504.98000            94.12438 R2     
 341677.00000000000           504.81000           122.71494 R3     
 362855.00000000000           504.75250            94.41478 R2     
 356592.00000000000           504.69250            95.36887 R2     
 357814.00000000000           504.52750            95.39649 R3     
 857441.00000000000           504.43500            96.05045 R1S    
1009786.00000000000           504.38500           100.20199 R2S    
 372813.00000000000           504.27750           119.12993 R1S    
 344440.00000000000           504.10375           127.69395 DMU    
 365338.00000000000           503.99250            94.82386 R2     
 948240.00000000000           503.84375           103.13229 R2     
 700021.00000000000           503.71500            96.01813 R2     
 790170.00000000000           503.29500            90.79327 R2     
 337170.00000000000           502.86125           101.48544 CDA    
 789966.00000000000           502.63250           103.97690 R2     
 344846.00000000000           502.47125            90.95797 R3     
 702456.00000000000           501.89750           106.90270 R3     
 274258.00000000000           501.64500           104.57900 MUC    
 344515.00000000000           501.52125            96.23471 C1     
 348326.00000000000           501.20500            93.66543 R1S    
 362426.00000000000           501.07500            94.89423 R2     
 357095.00000000000           500.96625           102.71367 R2     
 690966.00000000000           500.79875            91.42659 OS     
 365304.00000000000           500.67750            94.62038 R2     
 360321.00000000000           500.39625            94.87288 R2     
 341743.00000000000           500.25875            91.50549 R3     
 368761.00000000000           500.24500            99.19637 R2     
 365429.00000000000           500.14750           100.22349 R2     
 369447.00000000000           500.06250            93.26429 R2     
 368753.00000000000           500.04750            99.31356 R2     
 193276.00000000000           499.51500           100.32854 M1     
 353995.00000000000           499.39875            92.00225 R1S    
 364927.00000000000           499.10625            94.10563 R2     
 343822.00000000000           499.07375           104.45702 I      
 362863.00000000000           498.96000            94.14702 R2     
 357798.00000000000           498.68625            95.92954 R2     
 347963.00000000000           498.45625            94.02953 R1S    
 336776.00000000000           498.33750           116.87825 DMU    
 365742.00000000000           497.79500            97.96117 R2     
 363549.00000000000           497.78750            96.83292 R2     
 857441.00000000000           497.69500            95.51276 R1S    
 361204.00000000000           497.64875            95.86662 R3     
 364596.00000000000           497.49250           102.22313 R2     
 408039.00000000000           497.32500            93.12657 R2     
 365692.00000000000           497.24375            97.77610 R2     
 361006.00000000000           497.23000            97.76707 R3     
 338152.00000000000           497.20625            90.54666 DMU    
 371690.00000000000           497.15500            95.00930 MUC    
 362988.00000000000           496.67875            90.92538 R2     
 365213.00000000000           496.24625            95.14381 R2     
 341230.00000000000           496.19125            92.84381 R3     
 348987.00000000000           496.18250           121.02049 R1L    
 279067.00000000000           495.75500           126.67639 M1     
 355271.00000000000           495.32500           103.95553 R1S    
 343707.00000000000           495.17625           100.93912 DMU    
 359067.00000000000           495.11000            95.11038 R3     
 343012.00000000000           494.95250            91.25036 DMU    
1002187.00000000000           494.81500           100.86837 R2     
 362871.00000000000           494.70000            93.61771 R2     
 348318.00000000000           494.61750            96.15579 R1S    
 354183.00000000000           493.98750            90.26744 R3     
 348946.00000000000           493.95375            88.93728 R2     
 726323.00000000000           493.83500            93.66275 R1L    
 342287.00000000000           493.49250           103.44625 DMU    
 359059.00000000000           493.20750            95.13718 R3     
 365437.00000000000           493.09375            99.64912 R2     
 341388.00000000000           492.82125            91.18958 R3     
 356824.00000000000           492.74000           104.50896 R2     
 365411.00000000000           492.73000            97.89903 R2     
 344440.00000000000           492.70625           127.19619 DMU    
 371591.00000000000           492.35250            92.94693 MUC    
 899450.00000000000           492.32750           174.69556 U      
 145284.00000000000           492.19375           196.06399 U      
 363655.00000000000           492.17875            93.03622 MUC    
 339804.00000000000           492.02750           100.04026 R3     
 362079.00000000000           492.00875            91.10624 R3     
 353367.00000000000           491.73500            94.90612 R3     
 392936.00000000000           491.61750           108.40963 R2S    
 365262.00000000000           491.27125           100.13613 R2     
 369488.00000000000           491.23000            87.17302 R2     
 274258.00000000000           491.15875            89.62839 MUC    
 344077.00000000000           490.86750           107.82669 DMU    
 365791.00000000000           490.86125           101.45119 R2     
 348938.00000000000           490.79875            89.86453 R2     
 345827.00000000000           490.69750           107.19949 DMU    
 346502.00000000000           490.49625            97.85946 MUC    
 362418.00000000000           490.25500            94.52958 R2     
 363846.00000000000           490.22000            94.39504 R2     
 335802.00000000000           490.17625            92.86367 CDA    
 816892.00000000000           490.04250           103.83624 R2     
 998534.00000000000           489.96875           103.16349 R2S    
 192229.00000000000           489.94125           105.10699 R2     
 365718.00000000000           489.69250            97.64380 R2     
 362970.00000000000           489.46750            90.52758 R2     
